ident,id,distance
QFA94,QFA94-1535520386-airline-0159,8012.073343097625
SWR406,SWR406-1535606753-airline-0109,8012.120941779797
HOP1487,HOP1487-1535606752-airline-0086,8012.856035018818
ROT384,ROT384-1535606755-airline-0110,8013.128999892615
CLH1972,CLH1972-1535606753-airline-0269,8013.726125884079
EZY2828,EZY2828-1535606757-airline-0472,8013.752134944391
BAW2957,BAW2957-1535606748-airline-0157,8013.814052980903
MEA576,MEA576-1535606753-airline-0070,8015.425625538265
KLM1932,KLM1932-1535606752-airline-0000,8016.171452363299
AMC328,AMC328-1535606752-airline-0034,8016.733192046199
ANE8786,ANE8786-1535606751-airline-0104,8017.345082947878
SAS2685,SAS71T-1535783364-ed-0016,8018.878261533098
EIN147,EIN147-1535606749-airline-0459,8021.7179345815
CES787,CES787-1535603204-airline-0036,8023.6743636749225
BAW232,BAW232-1535606748-airline-0107,8023.843330985769
BAW856,BAW856-1535606748-airline-0001,8024.744291741022
EZY2836,EZY2836-1535606757-airline-0082,8024.887566920729
DLA2242,DLA2242-1535606753-airline-0236,8024.975497817516
THY1325,THY1325-1535606756-airline-0125,8025.199043969898
DLH446,DLH446-1535606753-airline-0287,8025.666145140901
BPA2505,BPA2505-1535606748-airline-0387,8026.094203595571
THY1453,THY1453-1535606756-airline-0067,8026.747356941379
DLH226,DLH226-1535606753-airline-0048,8027.200358118357
CFE2330,CFE7LG-1535798739-5-0-64,8027.851779029164
SAS691,SAS691-1535639400-schedule-0000,8028.199454317228
RYR4348,RYR4348-1535606750-airline-0441,8028.69317464305
KLM1644,KLM1644-1535606752-airline-0275,8030.076578766309
AZA726,AZA726-1535606748-airline-0087,8031.026586929283
RYR7974,RYR7974-1535606750-airline-0113,8031.414939058837
EXS1465,EXS1465-1535606753-airline-0018,8031.610138543893
QFA12,QFA12-1535520386-airline-0409,8031.789592992123
SAS1513,SAS1513-1535606755-airline-0472,8031.911696786647
CES709,CES709-1535603512-airline-0224,8032.006928503126
VLG6405,VLG6405-1535606758-airline-0169,8032.465212303149
ANZ1,ANZ1-1535606754-airline-0180,8034.177081216854
WOW8JP,WOW8JP-1535816873-3-2-37,8034.565168218852
RYR3019,RYR3019-1535606750-airline-0399,8034.792734737495
VOE3969,VOE3969-1535606758-airline-0164,8035.924479860167
RYR2137,RYR2137-1535606750-airline-0344,8036.449719688668
KLM1604,KLM78Q-1535794705-ed-0000,8037.062666799319
EDW10,EDW10-1535606758-airline-0027,8037.1334635362555
RYR7481,RYR7481-1535606750-airline-0170,8038.994514557075
FCB659,FCB659-1535606749-airline-0137,8039.005225536383
DLH2502,DLH2502-1535606753-airline-0229,8039.907273335523
IBK5322,IBK5322-1535606749-airline-0250,8040.402204769825
KLM1645,KLM1645-1535606752-airline-0279,8041.122240849652
SVA946,SVA946-1535606756-airline-0234,8041.528063211205
BAW198,BAW198-1535606748-airline-0101,8041.970783977912
BAW912,BAW912-1535606748-airline-0233,8042.141520963468
IBK6411,IBK6411-1535606749-airline-0203,8042.246229195659
WZZ4485,WZZ4485-1535606758-airline-0334,8043.163685873896
EIN356,EIN356-1535606749-airline-0325,8043.416491546323
DAL1979,DAL1979-1535606749-airline-0444,8044.450811537807
AMX25,AMX25-1535520377-airline-0144,8045.699485927474
EZY2655,EZY2655-1535606757-airline-0264,8045.82108487478
EXS1525,EXS1525-1535606753-airline-0078,8045.851587631631
AEE665,AEE665-1535606746-airline-0111,8049.332880690312
CRK28,CRK28-1535606751-airline-0019,8049.347623235084
WZZ4460,WZZ1BR-1535749887-ed-0005,8049.879468202867
TUA428,TUA428-1535606756-airline-0200,8050.471030243556
AAH17,AAH17-1535785211-0-0-178,8057.555236521929
RYR3247,RYR3247-1535606750-airline-0036,8058.387729804208
AFR1782,AFR1782-1535606746-airline-0160,8058.677111218248
TRA5136,TRA5136-1535606751-airline-0042,8058.8151007224815
FDB619,FDB619-1535606750-airline-0241,8059.388381995873
DLH288,DLH288-1535606753-airline-0196,8062.055928642938
QTR328,QTR328-1535606755-airline-0287,8062.634718236205
EXS895,EXS895-1535606753-airline-0129,8062.766744795537
CLH314,CLH316-1535813795-ed-0005,8064.043362828789
NAX9314,NAX9314-1535639400-schedule-0000,8064.56244066507
BAW2598,BAW2598-1535606748-airline-0141,8065.305109005632
RYR2753,RYR2753-1535606750-airline-0394,8065.308661112882
EZY3362,EZY3362-1535606757-airline-0393,8067.460177712661
OAW1680,OAW1680-1535606753-airline-0173,8068.724498796679
DAL79,DAL79-1535606749-airline-0407,8069.9558957361805
AFR1227,AFR1227-1535606746-airline-0024,8072.084697649031
AZA1181,AZA1181-1535606747-airline-0246,8072.114688316951
RYR2337,RYR2337-1535606750-airline-0031,8072.554911420542
WOW443,WOW5MK-1535816118-adhoc-0,8072.5828171813
CFE7331,CFE7331-1535606748-airline-0166,8073.354329131817
VOZ2,VOZ2-1535611500-schedule-0000,8074.6131616004395
DLH1819,DLH1819-1535606753-airline-0462,8074.772543688911
UAL900,UAL900-1535606129-fa-0007,8075.810816846089
RYR9908,RYR9908-1535606750-airline-0456,8076.843456654637
CHH7975,CHH7975-1535610300-schedule-0000,8077.073893926525
DLH254,DLH254-1535606753-airline-0342,8077.480667136375
RYR2822,RYR2822-1535606750-airline-0411,8079.207593149097
UAL839,UAL839-1535520389-airline-0013,8080.156448193323
BAW147,BAW147-1535606748-airline-0209,8080.722631226055
RYR6702,RYR6702-1535606750-airline-0305,8081.176755860937
AFR166,AFR166-1535606746-airline-0453,8081.760068882082
TCX2622,TCX2622-1535606754-airline-0076,8082.045502272985
EXS139,EXS139-1535606753-airline-0352,8082.609382743831
MGX2241,MGX2241-1535606759-airline-0045,8083.976813066684
RYR4877,RYR4877-1535606750-airline-0327,8084.094643974036
BMS4048,BMS4048-1535606745-airline-0097,8084.403742931434
ROU1941,ROU1941-1535606746-airline-0215,8084.407719286785
GSW3405,GSW3405-1535606751-airline-0544,8085.091023313838
EXS247,EXS247-1535606753-airline-0288,8085.246514373565
WOW4SH,WOW4SH-1535815966-adhoc-0,8085.69530323346
DLH1861,DLH1861-1535606753-airline-0316,8086.115487968162
EXS1651,EXS1651-1535606753-airline-0302,8086.115675352549
BAW985,BAW985-1535606748-airline-0240,8087.493328722968
AZA787,AZA787-1535600100-schedule-0000,8090.4213211395545
RYR9014,RYR9014-1535606750-airline-0253,8092.514958782707
QTR146,QTR146-1535606755-airline-0344,8092.8138222422995
EIN406,EIN406-1535606749-airline-0463,8093.332917679073
UAL863,UAL863-1535520389-airline-0154,8093.582169895271
SWR2085,SWR2085-1535606753-airline-0084,8094.51229451878
SVA238,SVA238-1535606756-airline-0126,8095.015810669051
CES581,CES581-1535607227-airline-0454,8095.43099338584
RYR4037,RYR4037-1535606750-airline-0479,8095.656791432036
GRL227,GRL227-1535606751-airline-0503,8095.928240006351
AFR1287,AFR1287-1535606746-airline-0353,8096.129040712187
EZY2716,EZY2716-1535606757-airline-0454,8097.436281322533
FIN1755,FIN1755-1535606747-airline-0034,8097.623635311284
TOM5658,TOM5658-1535641800-schedule-0000,8098.307218559274
ETH878,ETH878-1535606750-airline-0092,8099.280242798402
THY1806,THY1806-1535606756-airline-0344,8099.479741542469
RYR4114,RYR4114-1535606750-airline-0304,8099.932217532326
DLA316,DLA316-1535606758-airline-0166,8100.881989021463
TOM7666,TOM7666-1535642100-schedule-0000,8101.678300218668
BAW566,BAW566-1535606748-airline-0033,8101.804283078291
MAU45,MAU45-1535606753-airline-0099,8102.056435579137
EZY6497,EZY6497-1535606757-airline-0131,8103.716352067446
EXS171,EXS171-1535606753-airline-0196,8103.918742021892
EZY2684,EZY2684-1535606757-airline-0165,8104.926897131477
EZY9346,EZY9346-1535757967-fa-0008,8105.00723290259
THY1875,THY1875-1535606756-airline-0350,8106.315846437517
TOM662,TOM662-1535641200-schedule-0000,8107.110332235508
IBK5338,IBK5338-1535606749-airline-0161,8107.75009810943
RYR2627,RYR2627-1535606750-airline-0268,8110.342709116993
AFR1667,AFR1667-1535606746-airline-0403,8111.166985166688
RYR8036,RYR8036-1535606750-airline-0071,8111.476479539812
RYR3003,RYR3003-1535606750-airline-0117,8112.843173531026
KAL915,KAL915-1535601300-schedule-0000,8113.446274418703
ASA82,ASA82-1535606747-airline-0081,8115.053340936213
RYR4195,RYR4195-1535606750-airline-0356,8115.0571133301455
EXS941,EXS941-1535606753-airline-0044,8115.947819859359
RYR9616,RYR9616-1535606750-airline-0196,8117.856513223833
VLG6335,VLG6335-1535606758-airline-0403,8117.889424296378
DLH1135,DLH1135-1535606753-airline-0332,8118.028702786151
EZY2046,EZY2046-1535606757-airline-0062,8118.245284910112
AZA1467,AZA1467-1535606747-airline-0331,8118.642514651638
DAL929,DAL929-1535606749-airline-0106,8119.246506392792
VLG3319,VLG3319-1535606758-airline-0308,8119.518540322921
THY1971,THY1971-1535606756-airline-0067,8119.578733429521
RYR2241,RYR2241-1535606750-airline-0315,8120.249348746514
AZA1560,AZA1560-1535606747-airline-0162,8120.70183640077
BAW2610,BAW2610-1535606748-airline-0183,8120.905484856917
RYR7327,RYR7327-1535606750-airline-0303,8122.851156050106
RYR337,RYR337-1535606750-airline-0217,8124.455203792484
WOW721,WOW6SV-1535816250-adhoc-0,8125.475105712301
RYR4892,RYR4892-1535606750-airline-0283,8125.57357042281
EXS1663,EXS1663-1535606753-airline-0187,8126.5819262862615
RYR211,RYR211-1535606750-airline-0013,8127.037978986594
BCY2502,BCY2502-1535606755-airline-0202,8128.206202481981
DLH456,DLH456-1535606753-airline-0413,8128.982460174084
RYR1633,RYR1633-1535606750-airline-0090,8129.458169344293
CSA712,CSA712-1535606754-airline-0244,8130.380750079611
AFL2523,AFL2523-1535606756-airline-0364,8130.446111810579
CCA939,CCA939-1535607600-schedule-0001,8131.642346962608
EZY4505,EZY4505-1535606757-airline-0391,8132.086480781996
SVA115,SVA115-1535606756-airline-0078,8133.108249820078
FD607,FD607-1535813467-fds-0002,8133.531293322481
THY7,THY7-1535606756-airline-0303,8134.900983461891
QTR1348,QTR1348-1535606755-airline-0052,8135.55671252159
NTA201,NTA201-1535815412-1-0-112,8135.694047882663
RYR1999,RYR1999-1535606750-airline-0349,8139.396346376939
JZA8887,JZA8887-1535606746-airline-0216,8139.9551487930485
RYR9812,RYR9812-1535606750-airline-0314,8140.388248238015
CLH1952,CLH1952-1535606753-airline-0022,8140.47005112964
XLA1305,AFR1305-1535793836-ed-0009,8140.543035727253
RYR9633,RYR9633-1535606750-airline-0120,8140.966764051809
AZA1679,AZA1679-1535606747-airline-0175,8141.319739899037
AZA1623,AZA1623-1535606747-airline-0315,8141.6457643280355
BAW2602,BAW2602-1535606748-airline-0140,8141.887404564829
RYR1703,RYR1703-1535606750-airline-0365,8142.098672567034
KLM1258,KLM1258-1535606752-airline-0223,8142.208151983543
SAA286,SAA286-1535606755-airline-0158,8142.5487096140505
RYR1318,RYR1318-1535606750-airline-0340,8142.9029929192375
EWG9575,EWG9575-1535606750-airline-0491,8144.385451872231
BAW39,BAW39-1535606748-airline-0165,8144.408550759599
EZY609,EZY609-1535606757-airline-0309,8144.653426447521
VIR301,VIR301-1535613900-schedule-0000,8146.573792490503
HOP1392,HOP1392-1535606752-airline-0154,8146.845869919335
RYR5489,RYR5489-1535606750-airline-0306,8147.778166750617
AFR272,AFR272-1535606746-airline-0000,8147.855673174625
EZY7953,EZY7953-1535606757-airline-0161,8148.285000022512
UAL33,UAL33-1535606757-airline-0493,8149.820031270762
TCX125,TCX125-1535606754-airline-0084,8150.140349796749
EZY8193,EZY8193-1535606757-airline-0413,8150.358367262057
IBK2557,IBK2557-1535606749-airline-0384,8150.426795907325
EXS757,EXS757-1535606753-airline-0003,8151.207773470897
EZY8186,EZY8186-1535606757-airline-0476,8152.461789835818
BAW489,BAW489-1535606748-airline-0165,8152.900444011047
EZY8477,EZY8477-1535606757-airline-0387,8154.392995591292
TOM2680,TOM2680-1535640900-schedule-0001,8154.402201123026
EIN722,EIN722-1535606749-airline-0141,8156.355492803945
RAM935,RAM935-1535606747-airline-0124,8156.549260402308
EIN685,EIN685-1535606749-airline-0123,8157.269218596303
EIN527,EIN527-1535606749-airline-0155,8157.621111224562
DAL165,DAL165-1535606749-airline-0374,8158.075381685874
DLA2387,DLA2387-1535606753-airline-0105,8158.1507820028655
RYR2513,RYR2513-1535606750-airline-0437,8158.170507894426
EZY6972,EZY6972-1535606757-airline-0303,8159.142977657025
EZY7157,EZY7157-1535606757-airline-0223,8159.30076451152
AZA1435,AZA1435-1535606747-airline-0114,8159.583014577104
LOT279,LOT279-1535606753-airline-0073,8159.91857601403
CCM5,CCM5-1535606759-airline-0183,8159.9492962201275
GWI436,GWI436-1535606750-airline-0238,8159.986321481499
EZY8294,EZY8294-1535606757-airline-0005,8160.404307054198
KLM1308,KLM1308-1535606752-airline-0291,8160.610038690792
QTR1364,QTR1364-1535606755-airline-0070,8161.256225883036
EXS893,EXS893-1535606753-airline-0389,8161.3791554182
EIN169,EIN169-1535606749-airline-0029,8162.214740072913
IBE3166,IBE3166-1535606751-airline-0061,8162.250598231439
VOZ24,VOZ24-1535601600-schedule-0000,8162.600563894531
NAX7077,NAX7077-1535606749-airline-0361,8162.844627249157
FBU702,FBU702-1535606748-airline-0079,8163.42126490207
EZY8068,EZY8068-1535606757-airline-0344,8164.761812759963
EZY836,EZY836-1535606757-airline-0335,8165.173189119467
UPS56,UPS56-1535746576-7-1-9,8168.919981876898
AZA208,AZA208-1535606747-airline-0107,8168.973401571157
WJA29,WJA29-1535606759-airline-0712,8169.596844667009
TOM6624,TOM6624-1535637300-schedule-0000,8169.638987031613
VLG6206,VLG6206-1535606758-airline-0047,8169.952291003865
CFANJ,CFANJ-1535806699-2-0-158,8170.258345462669
AEE603,AEE603-1535606746-airline-0109,8170.977976320712
FCB240,FCB240-1535606749-airline-0263,8172.063634877041
SWR2553,SWR255-1535764843-ed-0003,8172.163428836661
RYR9338,RYR9338-1535606750-airline-0113,8173.089627468374
NAX7059,NAX7059-1535606749-airline-0485,8174.0544707586205
UAL925,UAL925-1535606130-fa-0001,8174.8026085494585
AZA1712,AZA1712-1535606747-airline-0071,8175.205984754156
RYR8975,RYR8975-1535606750-airline-0234,8176.37466562909
EZY2030,EZY2030-1535606757-airline-0096,8177.215966480158
RYR116,RYR116-1535606750-airline-0145,8178.218990060658
FJI870,FJI870-1535606750-airline-0237,8178.9630748241225
BAW568,BAW568-1535606748-airline-0137,8179.411885102323
THT7,THT7-1535606756-airline-0198,8180.0395825897795
BMS4091,BMS4091-1535606745-airline-0355,8180.1752183086655
TOM6676,TOM6676-1535635800-schedule-0000,8180.4822070977625
AFR1291,AFR1291-1535606746-airline-0154,8181.230649398108
EZY6794,EZY6794-1535606757-airline-0200,8181.754136444538
RYR9623,RYR9623-1535606750-airline-0463,8182.468597305269
ETH168,ETH168-1535606750-airline-0137,8182.95463999554
TAR757,TAR757-1535606757-airline-0325,8183.020884413336
BAW53,BAW53-1535606748-airline-0242,8184.142592541457
BAW369,BAW369-1535606748-airline-0044,8185.536411460343
RYR4635,RYR4635-1535606750-airline-0457,8185.553842476899
HOP1316,HOP1316-1535606752-airline-0195,8186.191887034586
LGW2420,LGW2420-1535606750-airline-0236,8186.343477613971
DLH474,DLH474-1535606753-airline-0282,8186.60098820905
TAP533,TAP533-1535606756-airline-0072,8187.178212100155
EIN167,EIN167-1535606749-airline-0374,8187.298527296806
AFR84,AFR84-1535606746-airline-0214,8188.155800523916
BAW453,BAW453-1535606748-airline-0155,8188.164986811326
SVA446,SVA446-1535606756-airline-0102,8188.329391282939
AFR7668,AFR7668-1535606746-airline-0237,8188.658992892265
MEA223,MEA223-1535606753-airline-0010,8188.906294000289
EXS555,EXS555-1535606753-airline-0090,8189.248186276107
RYR3243,RYR3243-1535606750-airline-0475,8190.389112540131
QFA96,QFA96-1535520386-airline-0033,8190.992137975448
DAL35,DAL35-1535606749-airline-0094,8192.117422922567
TOM4660,TOM4660-1535640900-schedule-0000,8193.26723486513
AFR1191,AFR1191-1535606746-airline-0011,8194.540728876542
AFR1739,AFR1739-1535606746-airline-0290,8194.540728876542
BAW588,BAW88L-1535777461-ed-0003,8194.688841713494
RJA153,RJA153-1535606755-airline-0108,8194.890548831785
AZA1704,AZA1704-1535606747-airline-0286,8197.07122433743
BAW283,BAW283-1535606748-airline-0049,8197.809035953574
BAW279,BAW279-1535606748-airline-0061,8197.882241188581
BAW733,BAW733-1535606748-airline-0113,8198.70043463641
RYR138,RYR138-1535606750-airline-0241,8198.819937822162
RYR6837,RYR6837-1535606750-airline-0376,8202.074196612506
QTR1380,QTR1380-1535606755-airline-0075,8205.313673509063
SWR2354,SWR2354-1535606753-airline-0166,8205.485626424834
AZA1749,AZA1749-1535606747-airline-0147,8205.895765496562
BAW614,BAW614-1535606748-airline-0032,8206.27846729993
TOM7644,TOM7644-1535637300-schedule-0000,8208.437345622964
QFA16,QFA16-1535520386-airline-0391,8208.669434399757
EZY8577,EZY8577-1535606757-airline-0223,8209.10988116278
TAR7036,TAR7036-1535640600-schedule-0001,8210.159406451088
ACA889,ACA889-1535606746-airline-0059,8210.48273054703
BAW49,BAW49-1535606748-airline-0097,8211.183139216464
EXS1319,EXS1319-1535606753-airline-0166,8213.752875369246
RYR8263,RYR8263-1535606750-airline-0081,8213.807545458083
EZY1636,EZY1636-1535606757-airline-0185,8214.2543980889
VLG8190,VLG8190-1535606758-airline-0161,8214.824191443086
RYR8044,RYR8044-1535606750-airline-0041,8214.973878974142
CCM783,CCM783-1535606759-airline-0225,8215.87787621776
UAE762,UAE762-1535606750-airline-0044,8216.125989596805
IBE3236,IBE3236-1535606751-airline-0053,8216.837133987607
ISS144,ISS144-1535606751-airline-0346,8216.908769890973
VIR141,VIR141-1535606758-airline-0057,8217.492609978293
CPT361,CPT361-1535809665-11-1-65,8218.007587075881
EZY7024,EZY7024-1535606757-airline-0456,8218.312110396782
UAL941,UAL941-1535581626-fa-0003,8220.097481378227
MAC115,MAC115-1535606745-airline-0370,8220.105187551544
AFR6134,AFR6134-1535606746-airline-0077,8221.259821800713
VMP933,VMP933-1535779302-ed-0007,8222.680105573565
BAW273,BAW273-1535606748-airline-0054,8222.872724833189
BAW554,BAW554-1535606748-airline-0129,8223.335486882517
VIR105,VIR105-1535606758-airline-0120,8223.474802759569
AFR1708,AFR1708-1535606746-airline-0121,8223.795749735667
EIN462,EIN462-1535606749-airline-0111,8224.057662752162
SAS4673,SAS4673-1535606755-airline-0046,8224.591427521747
AZA1555,AZA1555-1535606747-airline-0312,8225.680820958623
BAW734,BAW734-1535606748-airline-0143,8226.868012511077
AZA1500,AZA1500-1535606747-airline-0039,8226.973645018737
NAC223,NAC223-1535814540-1-1-181,8227.38305885204
VLG6216,VLG6216-1535606758-airline-0337,8227.816043511608
HAL444,HAL444-1535606751-airline-0064,8228.880576698275
EZY1515,EZY1515-1535606757-airline-0399,8229.010620741868
RYR6912,RYR6912-1535606750-airline-0213,8230.000965831265
UAL101,UAL101-1535520389-airline-0116,8231.896301343897
RYR9853,RYR9853-1535606750-airline-0163,8233.58224974425
UAL984,UAL984-1535606123-fa-0003,8234.2097090108
LOT1,LOT1-1535606753-airline-0247,8234.77400372627
RYR7277,RYR7277-1535606750-airline-0217,8235.82583670417
AFR1278,AFR1278-1535606746-airline-0314,8235.845049625974
TAR8302,TAR8302-1535637900-schedule-0002,8236.006371846308
SXD2832,SXD2832-1535606759-airline-0040,8236.204587509512
KLM1505,KLM1505-1535606752-airline-0163,8236.582964129544
KLM1318,KLM1318-1535606752-airline-0278,8237.070568601319
STK3257,STK3257-1535606748-airline-0018,8237.098807931281
AFR7593,AFR7593-1535606746-airline-0007,8237.613673272072
DAL179,DAL179-1535606749-airline-0106,8238.111444069438
EIN237,EIN237-1535606749-airline-0392,8238.182798178956
VIR43,VIR43-1535606758-airline-0205,8238.403016405906
KQA195,KQA195-1535606752-airline-0040,8238.50249169011
WEN3277,WEN3277-1535606759-airline-0297,8239.367848588734
RYR2916,RYR2916-1535606750-airline-0287,8239.418325787843
IBE3292,IBE3292-1535606751-airline-0082,8239.881514417802
BAW289,BAW289-1535606748-airline-0131,8240.096138938974
BAW606,BAW606-1535606748-airline-0141,8240.405073676722
EZY2810,EZY2810-1535606757-airline-0094,8241.18423231434
AFR82,AFR82-1535606746-airline-0312,8241.233947169261
LBT2641,LBT2641-1535606748-airline-0179,8241.490694947812
RYR9936,RYR9936-1535606750-airline-0152,8242.831263849635
EIN553,EIN553-1535606749-airline-0082,8243.368517403012
EZY5815,EZY5815-1535606757-airline-0396,8243.570566217431
HOP7582,HOP7582-1535606746-airline-0036,8245.923287456346
TAR734,TAR734-1535606757-airline-0542,8246.403506969626
DLH1092,DLH1092-1535606753-airline-0126,8247.073895161564
AEA1060,AEA1060-1535606758-airline-0019,8247.610722230589
NAX1860,NAX6LT-1535737742-ed-0000,8247.767118406138
TRA5548,TRA5548-1535606751-airline-0040,8248.358192627717
EZY8568,EZY8568-1535606757-airline-0355,8248.936713642497
RYR3327,RYR3327-1535606750-airline-0076,8250.469956494428
BAW2716,BAW2716-1535606748-airline-0078,8250.5577381718
EXS376,EXS376-1535606753-airline-0202,8251.581544777811
DLH1311,DLH1311-1535606753-airline-0207,8252.657854266534
EIN545,EIN545-1535606749-airline-0150,8253.563556366
RYR5028,RYR5028-1535606750-airline-0316,8256.030363298003
PCO191,PCO191-1535814925-9-0-129,8258.169819354614
EZY8278,EZY8278-1535606757-airline-0153,8258.496357439337
RYR8747,RYR8747-1535606750-airline-0155,8259.225507967782
EDW98,EDW98-1535606758-airline-0140,8259.77251915007
RYR1024,RYR1024-1535606750-airline-0362,8262.521657481797
TAP432,TAP432-1535606756-airline-0143,8263.671643096186
VLG8244,VLG8244-1535606758-airline-0293,8263.730753990207
DLH414,DLH414-1535606753-airline-0124,8263.981191843248
TRA5690,TRA5690-1535606751-airline-0157,8264.16392446281
BAW2781,BAW2781-1535606748-airline-0103,8264.458092064173
IBS3790,IBS3790-1535606751-airline-0013,8264.873912168157
HAL452,HAL452-1535606751-airline-0097,8265.165275791493
TOM7646,TOM7646-1535638800-schedule-0001,8267.039324201898
RYR8049,RYR8049-1535606750-airline-0219,8267.194035292698
CND611,CND611-1535640900-schedule-0000,8267.765818387226
AZA1733,AZA1733-1535606747-airline-0043,8268.955255740013
IBE3268,IBE3268-1535606751-airline-0139,8269.168090662692
TVF3818,TVF3818-1535606756-airline-0342,8269.917671580608
EZY1682,EZY1682-1535606757-airline-0075,8270.20640960787
RYR1987,RYR1987-1535606750-airline-0064,8270.886856335497
RYR6840,RYR6840-1535606750-airline-0383,8271.161122066522
DLH980,DLH980-1535606753-airline-0278,8271.602010431177
AFR10,AFR10-1535606746-airline-0231,8272.407343773833
EIN507,EIN507-1535606749-airline-0102,8273.526239881943
EZY8726,EZY8726-1535606757-airline-0144,8274.431498139644
RYR1783,RYR1783-1535606750-airline-0336,8275.909200134513
EZY8354,EZY8354-1535606757-airline-0162,8276.809731077821
OAE280,OAE280-1535765443-1-0-239,8277.481567514853
BAW297,BAW297-1535606748-airline-0076,8278.238623020829
UAL34,UAL34-1535606757-airline-0495,8281.134186384596
ETH146,ETH146-1535606750-airline-0013,8281.250021147396
RAM911,RAM911-1535606747-airline-0246,8281.332310786702
LGL661,LGL661-1535606753-airline-0480,8282.101669573707
EXS448,EXS448-1535606753-airline-0071,8283.585299312068
EZY405,EZY405-1535606757-airline-0006,8284.704499230511
TUI2913,TUI2913-1535606759-airline-0167,8286.373702781848
ABW602,ABW602-1535610600-schedule-0000,8286.382105437639
DAL143,DAL143-1535606749-airline-0464,8288.63372065492
RYR9407,RYR9407-1535606750-airline-0371,8288.683956421279
DLH1464,DLH1464-1535606753-airline-0158,8288.976067046937
EXS265,EXS265-1535606753-airline-0481,8289.433486363676
AFR7562,AFR7562-1535606746-airline-0127,8291.900527357566
RYR9601,RYR9601-1535606750-airline-0514,8292.428676243391
EZY4257,EZY4257-1535606757-airline-0097,8295.176980325048
HAL286,HAL286-1535606751-airline-0076,8295.716281824705
ETH711,ETH711-1535606750-airline-0425,8296.705425999671
AMC102,AMC102-1535606752-airline-0003,8296.886941029403
BAW2625,BAW2625-1535606748-airline-0077,8296.970002640885
KQA113,KQA113-1535606752-airline-0149,8299.081768869664
BAW227,BAW227-1535606748-airline-0241,8299.492385390902
RYR1766,RYR1766-1535606750-airline-0440,8300.05207394037
DLH1064,DLH1064-1535606753-airline-0153,8300.312866162938
RYR842,RYR842-1535606750-airline-0505,8300.974920846984
AFR1259,AFR1259-1535606746-airline-0319,8303.247578670344
VLG6523,VLG6523-1535606758-airline-0039,8303.631293107366
RYR9434,RYR9434-1535606750-airline-0257,8305.6638091054
IBE3260,IBE3260-1535606751-airline-0303,8306.075520611252
IBE3132,IBE3132-1535606751-airline-0140,8307.353556362346
CFE7324,CFE7324-1535606748-airline-0242,8307.654585496335
IBK6473,IBK6473-1535606749-airline-0455,8308.682570048515
XLF1648,XLF1648-1535778826-11-0-171,8309.070127514326
EXS121,EXS121-1535606753-airline-0270,8309.980562468016
BEL3819,BEL3819-1535606756-airline-0163,8310.59100137662
EZY1891,EZY1891-1535606757-airline-0250,8310.96726567478
ANE8710,ANE8710-1535606751-airline-0045,8312.007923796382
LZB471,LZB471-1535606750-airline-0237,8312.637787896281
ETH507,ETH507-1535520381-airline-0122,8313.276518943874
VLG8721,VLG8721-1535606758-airline-0197,8314.589255079394
THY749,THY749-1535606756-airline-0084,8315.823618644112
BAW362,BAW362-1535606748-airline-0083,8316.457790012193
TAR722,TAR722-1535606757-airline-0307,8316.75730095408
IBE3142,IBE3142-1535606751-airline-0153,8316.950537538403
AFR7585,AFR7585-1535606746-airline-0091,8317.257496298256
BAW370,BAW370-1535606748-airline-0040,8320.040993108596
RYR1315,RYR1315-1535606750-airline-0084,8321.792441998456
AFR7685,AFR7685-1535606746-airline-0024,8321.911399019033
DAL94,DAL94-1535606749-airline-0322,8322.078935312102
HOP7438,HOP7438-1535606746-airline-0146,8322.638342490285
AFR6017,AFR6017-1535606746-airline-0017,8322.677935574611
WEN3236,WEN3236-1535606759-airline-0115,8322.840042710308
UAE730,UAE730-1535606750-airline-0003,8325.929047707823
PAC989,PAC989-1535606755-airline-0029,8326.62202141441
SWR2032,SWR2032-1535606753-airline-0304,8326.70258709241
EXS1650,EXS1650-1535606753-airline-0437,8327.059442947562
SAS6022,SAS6022-1535637000-schedule-0000,8327.218386190723
UAL804,UAL804-1535613089-airline-0335,8328.895125629417
DLH434,DLH434-1535606753-airline-0189,8329.292868565508
DLH494,DLH494-1535606753-airline-0036,8330.068639112807
EZY1645,EZY1645-1535606757-airline-0054,8330.300113867712
IBE3316,IBE3316-1535606751-airline-0170,8330.324804172094
PNW2875,PNW2875-1535606755-airline-0215,8331.055593186044
IBK5574,IBK5574-1535606749-airline-0059,8331.827064648523
EIN139,EIN139-1535606749-airline-0245,8332.175386510185
EZY7681,EZY7681-1535606757-airline-0449,8333.679405415072
HOP7756,HOP7756-1535606752-airline-0218,8334.898606626544
AFR7567,AFR7567-1535606746-airline-0216,8334.959774152538
BAW374,BAW374-1535606748-airline-0137,8335.755514124754
ACA807,ACA807-1535614021-airline-0243,8335.96174860843
TOM3688,TOM3688-1535642700-schedule-0001,8336.984017987126
WEN3105,WEN3105-1535606749-airline-0108,8339.065689005985
MAC111,MAC111-1535606745-airline-0167,8340.379638598604
BAW508,BAW508-1535606748-airline-0206,8341.715154741045
FIN5,FIN5-1535606747-airline-0007,8342.590023614193
AZA1780,AZA1780-1535606747-airline-0131,8342.8982046322
CXA8399,CXA8399-1535792635-5-0-99,8344.38201508405
CLH320,CLH320-1535606753-airline-0295,8345.914550854744
BAW608,BAW608-1535606748-airline-0144,8346.63305668682
